zip,county,urbanicity,college,employment,poverty,income,ADI
18512,42069,1,0.4053982253865363,0.5962693357597816,0.10232030363501193,57910.69780531107,60.63355746106096
18515,42069,1,0.4356388088376561,0.5898755898755899,0.24186390532544377,42206,80.33333333333333
18517,42069,1,0.32338251986379113,0.5596102011196351,0.14272080513621377,59072.329887218046,70.39732142857143
18518,42069,1,0.36448467966573816,0.5829314720812183,0.12254168448054724,61772.51635868712,62.74385785827706
18519,42069,1,0.37708428942940186,0.5851789942888982,0.15901545506582712,57006.41791553133,70.8712344838026
18577,42069,1,0.26650266502665027,0.43018018018018017,0.3629056266746055,32431,90.66666666666669
18601,42079,1,0.3637761377613776,0.6015646828723107,0.0387243735763098,69915,63.25
18602,42079,1,0.4726027397260274,0.5852701479022034,0.09217877094972067,76290,51.5
18603,42037,1,0.3302096569250318,0.5779588454633338,0.13410368274181503,59294.516807047374,65.770570924452
18610,42089,0.903709148479023,0.36889070814572245,0.5245118120988665,0.11174167186879291,77554.21056202646,16.927909080628744
18611,42079,0,0.2866019417475728,0.5404745289602233,0.06485992691839221,58194,51
18612,42079,0.8517184249056022,0.4146787552582761,0.5588968989586909,0.08186259224612825,79296.21503429142,49.915896072538594
18614,42113,0.6461659064994298,0.2463191036207056,0.5119993379675604,0.11119982579661755,58826.83608893957,36.831727480045615
18615,42131,0.5937294230866637,0.34827959902465455,0.5680881996607705,0.09994306712903059,62910.34356480778,56.72104881054889
18616,42113,0,0.23747680890538034,0.49822287267405396,0.10746155306626162,58923.35649122807,43.168596491228065
18617,42079,1,0.1913972286374134,0.40578597030209934,0.23658109684947493,40809,80.75
18618,42079,0.467847075405215,0.39795325037795093,0.5806349541187639,0.10241615578795528,72264.9940098661,50.28538289875499
18621,42079,0.49746971323416644,0.34117959970742734,0.5063722850475678,0.05773847865550155,80920.31569800133,48.445799042409995
18622,42079,0,0.2866019417475728,0.5404745289602233,0.06485992691839221,58194,51
18623,42131,0.4094193082272193,0.2284182636021936,0.5392339771729587,0.10545537548504907,62185.72690327824,57.67725021824859
18624,42025,1,0.2943722943722944,0.3742414025623736,0.14470443349753695,51100,64
18625,42131,0,0.37909361561362886,0.5754689754689755,0.10902160101651842,61220,52
18627,42079,1,0.4880668257756563,0.6180507892930679,0.0219681011134517,91481,43.333333333333336
18629,42131,0.46823895872733334,0.21845461365341334,0.5305877648940424,0.1151933077096993,60449.072533096005,45.95442577965662
18630,42115,0.23683322079675895,0.2469806763285024,0.5262698199408761,0.09851375206423324,65432.47698627053,55.39233532147948
18631,42037,1,0.33601841196777904,0.5918580375782881,0.09383624655013799,60238,61
18634,42079,1,0.26994311416854083,0.5139370807309739,0.17245269473360342,49675.84086885795,82.85471986986269
18635,42079,0.7997983419224737,0.31022909674595067,0.5892149088025377,0.06903131664608822,64569.62480394353,65.43978265740533
18636,42131,0.3157775512515574,0.37322762616252475,0.6152252003315833,0.09926890564313456,72880.8111903953,53.653207233737305
18640,42079,0.8786363359151064,0.3502421509686039,0.6057327682355566,0.12180316756023911,60006.788650362876,67.01550944278425
18641,42079,1,0.32925249384635313,0.6202195262853841,0.08081446204684614,65904.32724284609,66.43619972931168
18642,42079,1,0.2984869325997249,0.6283141570785392,0.11469534050179211,67027,69.6
18643,42079,0.906133091486226,0.3124516029115688,0.5922945789294238,0.14803988995873452,58541.239201904544,69.32467123908853
18644,42079,0.9476115153432458,0.44639883874823894,0.5876431404834968,0.08912638493969997,73267.12388484657,56.92650321628177
18651,42079,1,0.3784282700421941,0.5465938760977925,0.08264942016057092,70723.0974569451,61.36789124953056
18653,42069,1,0.38876755070202806,0.5992355992355992,0.10272988505747127,72727,39.5
18654,42079,1,0.4943231441048035,0.6504166666666666,0.04927536231884058,86875,48.5
18655,42079,0.44268309100700054,0.299484882418813,0.5640902544407105,0.07786941112322791,64931.403406031226,60.21241417609047
18656,42079,0,0.3201938610662359,0.5740822644847413,0.0728633811603244,65421.22690001223,53.32174764410721
18657,42131,0.6319018404907976,0.31740069490092965,0.5618226600985222,0.10261669024045261,64397.117626897896,56.3881396305309
18660,42079,1,0.34489431378386426,0.6312199036918138,0.061458802341287706,74452.95631231097,60.32051641088832
18661,42079,0.5942628246543481,0.3508275448074779,0.5467576268588072,0.08817400364678302,67073.48882284533,57.73253434982987
18701,42079,1,0.29917876241405655,0.47680394227384726,0.21048085228908725,39303.03651936002,83.81881084081762
18702,42079,1,0.3347235127601184,0.5502745554383796,0.16772743105031507,49763.259250989846,79.36641014954404
18703,42079,1,0.3384779137839276,0.6327896277708072,0.24031296572280178,32346,88.33333333333333
18704,42079,1,0.3666909459416664,0.5612877477717174,0.18636739515652687,50653.85998773168,75.00244891848867
18705,42079,1,0.34127403338263257,0.5878096298357918,0.12712105798575787,54888.008066383634,76.68509262832883
18706,42079,1,0.3213630105553006,0.5800235941801022,0.14405896963384343,58379.326351001546,78.15015331926247
18707,42079,0.9123174869429301,0.4931943394188182,0.6602018880269184,0.05792753288714517,90800.31561892417,34.85193409833149
18708,42079,1,0.4743007304471762,0.5385325689661806,0.06496048452618362,85815.20202885185,47.528204114792615
18709,42079,1,0.3581282890058313,0.5994724943481538,0.15617817664441283,52926.641942894654,77.86467563723882
18710,42079,1,0.3384779137839276,0.6327896277708072,0.24031296572280178,32346,88.33333333333333
18711,42079,1,0.3452276835169961,0.524590934737634,0.15935823844923308,47104.39868614331,78.40894469832979
18762,42079,1,0.32788077062886223,0.5945221792200059,0.11221826809015421,68201,77.66666666666667
18764,42079,1,0.15322033898305085,0.3482039397450753,0.2428998505231689,46204,89
18765,42079,1,0.2885866351271437,0.5485232067510548,0.07995697382574399,53058,92
18766,42079,1,0.3384779137839276,0.6327896277708072,0.24031296572280178,32346,88.33333333333333
18769,42079,1,0.15322033898305085,0.3482039397450753,0.2428998505231689,46204,89
18801,42115,0,0.28970790275371844,0.5392026401234896,0.09789067815831254,65404.99704248073,53.73090308896457
18810,42015,0.638213800135962,0.3217159836572985,0.5721663065816515,0.11786372007366483,55966.68371855881,48.56842284160436
18812,42115,0,0.31344856661045534,0.5452177149237067,0.10034931724356938,64503.63949447077,54.79926276987888
18813,42115,0,0.28587257617728534,0.5202970297029703,0.08971923158116951,73750,51.25
18814,42015,1,0.3000501756146513,0.4764044943820225,0.11924312745448054,46470,76.33333333333333
18816,42115,0,0.28587257617728534,0.5202970297029703,0.08971923158116951,73750,51.25
18817,42015,0,0.236084452975048,0.5492537313432836,0.08729942888224096,57388,60
18818,42115,0,0.2891070717792225,0.546206735811677,0.10624144003130503,66723.41857295824,55.93181965670527
18821,42115,1,0.2675507020280811,0.5006891798759476,0.12887624466571834,53111,73.25
18822,42115,0.3189076392669208,0.28842105263157897,0.5370632415369544,0.10886029747239712,63292.305479949195,60.0755836811226
18823,42115,0,0.2691501746216531,0.5242598684210527,0.09986413043478261,68046.31770833334,36.51478494623656
18824,42115,0.4546810463515374,0.3014650354931279,0.525305410122164,0.09942528735632183,69946.59304726939,51.02265947682423
18826,42115,0.2126871679278698,0.29626436781609194,0.5331410256410256,0.10154681139755767,66590.57628937905,47.50071110395535
18827,42115,1,0.25123558484349257,0.48241392077008516,0.21023713128976287,43321,83.75
18828,42115,0,0.2606152512998267,0.5203864734299517,0.09540401526464244,61074.62124445904,53.81004761122968
18829,42015,0,0.25873407316070696,0.5304096733441617,0.11913412049651832,63902.27305551377,58.2585000752219
18830,42115,0,0.25873407316070696,0.5304096733441617,0.11913412049651832,63902.27305551377,58.2585000752219
18831,42015,0.1959042218021425,0.2974683544303797,0.5481522079549014,0.10430609925495643,64957.61751732828,48.641027095148075
18832,42015,0.5432789085215836,0.2238124238733252,0.5155321447866018,0.11821048942880505,56731.320286289425,59.896868709460975
18833,42015,0.3849750376416514,0.23556389410047945,0.5116300794021486,0.11461930603519158,55802.7185989381,42.443759410412866
18834,42115,0.20606167194278346,0.29790968565501835,0.5396296033491804,0.1042952064546749,63225.708641106816,51.892621252980035
18837,42015,0.38544002242152464,0.25659725554169466,0.516142844908795,0.13716907871514294,57058.36084641256,58.21262962443946
18840,42015,0.6234073459223906,0.331217506952001,0.5688939614027807,0.12262730997575048,56978.55530192985,49.05390744967836
18842,42115,0.656778256546238,0.312807881773399,0.522673031026253,0.09745973767225635,68594.80974477957,33.331496519721576
18843,42115,0,0.3235685752330226,0.5640401581989656,0.10893927547563201,57028,56.25
18844,42115,0.46964963177862085,0.2598752598752599,0.5242834394904459,0.08947013920071846,70684.12720374917,52.541536487391205
18845,42015,0,0.24776226279985678,0.5478640473963206,0.11569826707441386,70287,57.75
18846,42015,0.7693025623621246,0.21406304121925876,0.5318233063441632,0.10899252769904663,59866.62879687765,59.614893376322186
18847,42115,0.39127546501328614,0.2783340919435594,0.5045541054921153,0.13446270826344628,57665.43384632417,52.526433790965456
18848,42015,0.5110222774198556,0.2482175162285836,0.5116510372264848,0.12484177215189873,53813.710587596055,61.09850966389816
18850,42015,0.2454817260921951,0.2546191148486895,0.5132651386685629,0.14232961021198998,54477.498460439994,60.40877102949708
18851,42015,0,0.25873407316070696,0.5304096733441617,0.11913412049651832,63902.27305551377,58.2585000752219
18853,42015,0.5976805908146781,0.2417143304865627,0.520258863252673,0.13239911617629957,56109.99411493191,58.185544080313875
18854,42015,0.53257817794559,0.25983219716832723,0.5041322314049587,0.14539595742603262,52008.45047923323,58.389234194984994
18901,42017,1,0.6297574655613424,0.6078261098392148,0.043892108264097375,115652.78774066117,17.660176683814115
18902,42017,1,0.6738963825873697,0.6378693520604214,0.033601425024290185,151019.1848991849,14.865222365222365
18910,42017,1,0.6323701679031628,0.6119800332778702,0.01778975741239892,124651,15.5
18911,42017,1,0.45371078806426934,0.65272614622057,0.1313234542667348,80616,37
18912,42017,1,0.6967569374791039,0.5964566929133859,0.05193133047210301,195982,9
18913,42017,1,0.7999026290165531,0.5606773283160865,0.01580135440180587,184886,4
18914,42017,1,0.5836669510621076,0.6682946834687943,0.027782103591117203,122686.91080465396,20.448616610862242
18915,42091,1,0.572933816266052,0.6136764705882353,0.034916718075262185,113258.97430925837,22.367547261269994
18916,42017,1,0.5848925848925849,0.6105393165911898,0.04580896686159844,105625,33
18917,42017,1,0.5747839748625294,0.6601961447412918,0.03528181417877587,112950.14562095802,20.86531294530308
18918,42091,1,0.5375581110839246,0.6002155172413793,0.015278969957081546,111250,20.5
18920,42017,1,0.5022314787265695,0.5410019591379793,0.028752308098127143,102875,16.5
18921,42017,0,0.44541319181197875,0.6024054982817869,0.06447796509908311,111404,19.5
18922,42017,1,0.6856554564172959,0.5892613377824966,0.0140485312899106,141786,23.333333333333332
18923,42017,1,0.6278595696489241,0.6400097465886939,0.033440565550657296,117186.9238735178,19.641086956521736
18925,42017,1,0.6889688928441406,0.6319551156059036,0.026964428685805786,150609.91016292584,15.607658273517906
18927,42017,1,0.46115364982133744,0.6967466375863323,0.015018955963837854,117623.50856894931,26.671270518475666
18928,42017,1,0.7369033760186263,0.5798110392839383,0.03394145099703012,156927,6
18929,42017,1,0.6804450655772952,0.6420332168668932,0.0263594612326811,138160.26244865052,17.737308199280786
18930,42017,0.4088860779508261,0.48014226437462953,0.5955229291281493,0.03953805437484963,106139.38809392048,21.64246185469207
18931,42017,1,0.6856554564172959,0.5892613377824966,0.0140485312899106,141786,23.333333333333332
18932,42017,1,0.5139827031121773,0.6834492038573671,0.027843787831233466,117143.42518736617,25.593794610992152
18933,42017,1,0.6612087647483746,0.5720236790177593,0.048132183908045974,155865.0264616485,7.148578580368317
18934,42017,1,0.7431990277647939,0.6171507382768132,0.027395490082057248,178193.02298702137,8.307741977142118
18935,42017,1,0.43101877164206304,0.6976271186440678,0.028473648186173855,110301,31
18936,42091,1,0.6181410974244121,0.6637112942748942,0.02846842829003605,120227.61591821833,22.878611415358403
18938,42017,1,0.7117233093031239,0.5915660798031829,0.027269185820023373,157312.2436145511,9.714525283797729
18940,42017,1,0.7124092637400622,0.6363206965950631,0.02252374032645061,150337.99694676977,12.514061075788332
18942,42017,0.7691835062807209,0.5486916644186673,0.5894500920515489,0.03145559210526316,115893.67538230476,16.685008192244677
18943,42017,1,0.6217162872154116,0.6615079365079365,0.0759766225776684,137330,7
18944,42017,1,0.5061213781845741,0.7008795449419901,0.04263781555899021,108943.67718995352,26.343418149929434
18946,42017,1,0.6217162872154116,0.6615079365079365,0.0759766225776684,137330,7
18947,42017,1,0.5852996565857982,0.6414252829464799,0.03814713896457766,122031.96057347671,16.660712863401034
18949,42017,1,0.6273559504577275,0.7140464225891362,0.06068194952802928,112691,25
18950,42017,1,0.5111721611721611,0.5575898801597869,0.049992538427100434,114455.43728763482,13.68163687398434
18951,42017,0.9631074725657551,0.4376548108602073,0.6465572372628438,0.052856890146824695,94802.08796376937,32.66652209255065
18953,42017,0,0.44541319181197875,0.6024054982817869,0.06447796509908311,111404,19.5
18954,42017,1,0.6190284126557318,0.6291083473039885,0.028264140072340835,136148.2949415847,16.138408726747947
18955,42017,1,0.4230595667870036,0.6122826869663615,0.041057515538825175,87562.3548662008,36.16935401397648
18956,42017,1,0.6856554564172959,0.5892613377824966,0.0140485312899106,141786,23.333333333333332
18957,42091,1,0.4857270294380018,0.6820695102685624,0.027751196172248804,103950,22
18958,42091,1,0.4857270294380018,0.6820695102685624,0.027751196172248804,103950,22
18960,42017,1,0.47482277056013633,0.687558980811576,0.050010713520462824,99989.48577331004,29.91141329812157
18962,42017,1,0.4558875844895055,0.732385564755507,0.010163892770931268,130948,25.666666666666668
18963,42017,1,0.7611418584328575,0.5799002886381527,0.0378736025553274,133333,9.666666666666666
18964,42091,1,0.5274105084655945,0.6607486829585277,0.044774988157271434,101542.9723548019,28.889001191657147
18966,42017,1,0.5760082985502235,0.6357153629058319,0.0317268278589357,123050.5434915388,20.683165367249906
18968,42017,1,0.4193781634128706,0.5891963987995998,0.014202172096908938,102355,23
18969,42091,1,0.479771228024567,0.6472806215722121,0.04784476719749685,97556.40928775452,28.12590988666728
18970,42017,1,0.43101877164206304,0.6976271186440678,0.028473648186173855,110301,31
18971,42091,1,0.47191011235955055,0.669683257918552,0.0658380920389654,107419,22
18972,42017,0.599265141638023,0.46654328018223234,0.5752808988764045,0.04516744130616136,104065.9800877089,18.933329382481922
18974,42017,1,0.5025357403735782,0.630379513633014,0.04207962760300261,100416.72648633806,22.906494576410818
18976,42017,1,0.6370052855485369,0.6167835728023532,0.03135821929258914,131760.9870970694,10.97540664821212
18977,42017,1,0.7916901885514283,0.6235200477564421,0.008934426229508196,206106.951147541,1.3995901639344264
18979,42091,1,0.4857270294380018,0.6820695102685624,0.027751196172248804,103950,22
18980,42017,1,0.6217162872154116,0.6615079365079365,0.0759766225776684,137330,7
18981,42017,1,0.35148514851485146,0.6331935975609756,0.05291828793774319,73102,47.6
19001,42091,1,0.5733835324930431,0.6713027758339165,0.0659275072882951,103728.70126466903,29.28200600053169
19002,42091,1,0.6708777962585734,0.6477666062304269,0.03207398125953367,128427.58827457266,19.633693910256408
19003,42045,1,0.7605542558934677,0.6289078359723914,0.04437396864686469,124594.84062430212,16.179112594393853
19004,42091,1,0.7963282280150117,0.6430692150677305,0.08114215283483978,159014.89969998636,10.03796990772308
19006,42091,1,0.5642873804525309,0.6118332224976322,0.04468201754385965,106454.8994019038,23.61613455760537
19007,42017,1,0.3029386492524489,0.6460306116371866,0.12032543878708868,64246.5116618774,49.91755747126437
19008,42045,1,0.6195056907471784,0.5937132093242289,0.034888117416560685,149415.07227956166,16.95370688922868
19009,42091,1,0.6427316387489751,0.6379293568161915,0.028130959949141766,135524.58266677023,15.566358623903085
19010,42091,1,0.8271855611957135,0.5319370053561435,0.0467615135605669,172645.85943143294,8.8797131314026565
19012,42091,1,0.5696877380045697,0.6575666719267792,0.07460815047021943,106732.66148295597,35.805330928091564
19013,42045,1,0.2442376564939239,0.5274557582022693,0.22757888721067887,46881.1162196434,80.25848095347885
19014,42045,1,0.4591485865563095,0.638689708537529,0.07809256055363321,94334.08402489626,31.96789877776837
19015,42045,1,0.39694260167291606,0.644951624906971,0.10279851491077488,74136.97828661666,56.465811290959344
19016,42045,1,0.17357910906298002,0.4249839021249195,0.2554666666666667,32188,95.66666666666669
19017,42045,1,0.6410496719775071,0.6579520697167756,0.04519572953736655,95183,34.5
19018,42045,1,0.3434710743801653,0.627643115007736,0.10954426843090224,68046.79006819558,54.56785767573308
19020,42017,1,0.3830850953025727,0.6448353158104053,0.094545067445291,77568.33884446853,29.482029583452544
19021,42017,1,0.295637792019847,0.6303074010637338,0.1315161593521799,60701.889279311574,49.5145213338114
19022,42045,1,0.3330911732655285,0.5858575308126175,0.10329067641681901,67114.24558054609,54.86043101778847
19023,42045,1,0.2674456879526004,0.5811954148471615,0.21578442858664396,51282.1518535373,76.23684671124025
19025,42091,1,0.7235648103925877,0.6853873700759892,0.021380659586361095,155488.52152249136,13.301591695501731
19026,42045,1,0.5068542568542569,0.6652855959082207,0.09026646163732759,80880.96874427551,44.29419689198265
19027,42091,1,0.6279918519775929,0.6422594880847308,0.07830211191981863,96693.63666734452,30.146513474518006
19028,42045,1,0.7046104928457869,0.5502660319238308,0.02934860415175376,109744,17.333333333333332
19029,42045,1,0.269690576652602,0.6075187969924812,0.1492087415222306,56372.62399598394,65.68549196787149
19030,42017,1,0.3679378531073446,0.6478971758328232,0.07712607879032833,86319.14104636724,37.18258709964621
19031,42091,1,0.6772711511789181,0.6297221354979706,0.05812574139976275,120688.10931452116,19.257335497565236
19032,42045,1,0.265590037941434,0.5573211314475873,0.19711358240659752,56791.02969432314,73.19259721355792
19033,42045,1,0.39692129872859094,0.6498371335504886,0.07864786176125836,80778.0964998488,45.37800498941639
19034,42091,1,0.6529464224463195,0.676,0.038461538461538464,120265.55790400703,18.79658006751798
19035,42091,1,0.8797022201726069,0.6339489885664028,0.050011470520761644,178248.96167964902,5.61702927746441
19036,42045,1,0.32447025264873675,0.6315154224407689,0.11448019801980198,63507.19716363636,60.335012121212124
19038,42091,1,0.6383966970583176,0.6544321127909348,0.06505740359140418,105014.60592852958,26.696307361843388
19040,42091,1,0.4563310539966989,0.6435183288961703,0.06295485775357525,84306.78391597849,31.585677035349562
19041,42091,1,0.7326102545715311,0.5986818015378982,0.04270678720820402,112969.28710447396,16.314967256258033
19043,42045,1,0.38576993583868013,0.688639253921153,0.07416146974549132,84449.59361307719,45.35191270643748
19044,42091,1,0.5363761858607219,0.6615047628750446,0.03942287730952875,104239.36437130663,22.993413493105717
19046,42091,1,0.615115033909855,0.5868954125249949,0.0738705441812965,99532.33887455815,24.36230812712971
19047,42017,1,0.46705401254556556,0.6400720917882947,0.06982258196386232,91899.52299041566,28.327845941838266
19050,42045,1,0.4063396543278987,0.6320148594744375,0.14355449292687786,59903.74824191279,64.52959138352209
19052,42045,1,0.6415458937198067,0.6741693461950696,0.041407867494824016,118900,18.5
19053,42017,1,0.4473202370977252,0.6477410654079568,0.06726579520697168,94000.70523484472,29.904396275032774
19054,42017,1,0.2882343082209,0.6485710130172351,0.0665045087802563,86817.22947442764,43.105610813567964
19055,42017,1,0.31258935962073897,0.6640470215295206,0.07784398990712407,80006.23874880307,40.00290760415242
19056,42017,1,0.3602841166691854,0.6265454895789846,0.07386750102026936,85879.16855584667,34.39703167049849
19057,42017,1,0.3312298817605252,0.6515889773157924,0.07413242111896295,89831.98341975831,39.92983309541296
19058,42017,1,0.18744228993536471,0.6283045120254422,0.09521443947673455,79200,42.6
19060,42045,1,0.5718464181252612,0.6264524809393729,0.02455661664392906,118955.70190346701,3.363222297756628
19061,42045,1,0.37922288728822157,0.6312706452323277,0.09134649910233393,85989.20689901442,36.04145836309099
19063,42045,1,0.6202179415830387,0.6387909241284604,0.03745034740212294,115603.89518497526,22.47127556015193
19064,42045,1,0.5750320649850363,0.6393831553973903,0.044293716556006946,106307.71580925205,25.262217505523758
19066,42091,1,0.8426357429283624,0.688282034889031,0.02615164950777786,179950.08323212116,7.212619370817556
19067,42017,1,0.6373621968330326,0.6714484282557559,0.04459486648845966,131898.52591302362,23.169378135023745
19070,42045,1,0.44121234869100123,0.6575984990619137,0.06420878210439106,84093.99054128694,41.96226871030102
19072,42091,1,0.8578774289985053,0.6751052631578948,0.04395834204692794,159198.79077135547,8.380588163613469
19073,42045,1,0.684270992897925,0.6023740624815449,0.02490498099619924,143957.54332125688,13.642851617690006
19074,42045,1,0.35129604365620737,0.6803871724677356,0.10029546946815496,76279.50032430679,48.77262039889736
19075,42091,1,0.6159494786312234,0.7024262295081968,0.01904859967051071,96752.03145235893,23.16793092815294
19076,42045,1,0.3872704680381058,0.6950125583064227,0.10665195143975117,75586.2602550163,44.69711047411947
19078,42045,1,0.3534070373126395,0.660006550933508,0.087449483610238,76907.60094853459,48.519347388442206
19079,42045,1,0.2718052738336714,0.5483211364614722,0.1904487917146145,57065.72977850697,73.09576155318567
19081,42045,1,0.5708706060224266,0.6098228663446055,0.05263400046008742,103266.70399965446,28.765311852107807
19082,42045,1,0.369603800890151,0.6532979318054779,0.16409910484767826,56536.865218181825,69.95965333333334
19083,42045,1,0.6783329800763035,0.6528781224913821,0.04079390791115083,116868.90259475866,22.839070674168394
19085,42045,1,0.8168694690265487,0.56412523612395,0.04330285099515869,196723.2653636717,4.094407709926964
19086,42045,1,0.5790810925259369,0.6508079847908745,0.05960442251042503,106644.95343939222,37.886540083708084
19087,42045,1,0.8293304026162012,0.6253867945086076,0.03638900411026057,167542.20191036258,7.205221889716286
19090,42091,1,0.5685312071757818,0.6778793816677553,0.053891377379619264,106879.77624626295,29.71995874759554
19094,42045,1,0.4708042271180369,0.6315109424210611,0.07685966136089796,89390.42064900495,42.1036253010521
19095,42091,1,0.6292358803986711,0.5957586618876941,0.08982068965517241,92098.61557227079,33.80765060649183
19096,42091,1,0.8158131851629373,0.6678705281090289,0.04618986802894849,148392.40783404064,12.969968632206026
19102,42101,1,0.8559287531806615,0.6971931071238231,0.13773500447627574,84940.6720582631,8.995688134253575
19103,42101,1,0.8570224354817793,0.7127935032072029,0.09917284898098405,87800.71315148832,3.4999031758326877
19104,42101,1,0.4802182476572631,0.530071758696181,0.3453628617947867,36206.5437863914,49.474267633213586
19106,42101,1,0.8019926751466939,0.70016,0.08821767173016601,112575.00441952505,9.64671833773087
19107,42101,1,0.7134694741297217,0.6405599524223432,0.17959576515880654,76955.73553969285,20.178700699401542
19108,42101,1,0.6523961661341853,0.6480331262939959,0.21461988304093568,94399,33
19111,42101,1,0.3045565094142091,0.58758501021521925,0.1774978590553827,54735.85589890053,56.74180054666601
19112,42101,1,0.5635642640541171,0.6802491291037686,0.09318201968259597,93837.19615080411,29.11825878079503
19113,42045,1,0.315136476426799,0.5664285714285714,0.129153605015674,74643,55.5
19114,42101,1,0.3464666292765003,0.584515139900345,0.0939001590047352,69519.13259726057,49.241869636419395
19115,42101,1,0.4513148205335297,0.5428776853021918,0.12300514681378902,64335.73514327727,42.74463681574198
19116,42101,1,0.4491352490549627,0.5707835982435525,0.1362940275650842,66910.05810070108,40.070206076056934
19118,42101,1,0.6980863373386738,0.6277189068600112,0.05201188034792448,99910.79470864033,22.248476222371067
19119,42101,1,0.5339500904652988,0.5678821964199323,0.1399154958256974,65038.88787720476,45.45404632186482
19120,42101,1,0.2039123710464148,0.5293793743026474,0.3209538869182444,45486.904587078076,80.30196548638449
19121,42101,1,0.28374312125565887,0.49966455914940333,0.3499824191279888,35467.83669795123,73.16917082034442
19122,42101,1,0.39847767116077576,0.5428435860221056,0.30137949688936977,49655.853575234956,62.00179649904725
19123,42101,1,0.6649988831807013,0.724044369962493,0.16869941032121014,98425.79060291359,24.39494687244579
19124,42101,1,0.20819512492011807,0.5327825332487277,0.31585454476816066,39693.970551731916,73.9092752283884
19125,42101,1,0.4598661485319516,0.6579266765561484,0.25584806852059244,67090.57672497723,57.55536493828711
19126,42101,1,0.3010568799808462,0.5413743906788729,0.19486902246031357,51105.7566732635,67.49634214597168
19127,42101,1,0.6559962731265806,0.7670986111918182,0.09996221730447455,85610.18619659716,36.17300656034988
19128,42101,1,0.6294405557602232,0.7031933711944884,0.09218122489959839,85389.67784391671,34.53420526868653
19129,42101,1,0.42702752632551266,0.5174810877121243,0.21227794018439397,55997.38255341691,64.66742303843664
19130,42101,1,0.7142254590445125,0.6972758343385606,0.1578260272090147,84763.67744181867,22.837987090783837
19131,42101,1,0.33025373820522363,0.47554845850949934,0.30556621291877045,42102.718283528004,72.96603307564584
19132,42101,1,0.19822292266724634,0.4280425511973382,0.3160412994208008,30720.90314196163,94.84951074076903
19133,42101,1,0.18771579138651645,0.4467478364371265,0.39585700899176585,33310.39265996743,90.37323185182244
19134,42101,1,0.21252110711401512,0.48161348548352556,0.3839101431096414,36653.04311733085,78.07486239954032
19135,42101,1,0.23563177154337375,0.5736762355480831,0.24006083650190113,49060.9711192423,71.56962257399987
19136,42101,1,0.2882568643234058,0.524491431230129,0.20725098112502335,54619.355502865044,59.87901177068336
19137,42101,1,0.2552014490625153,0.5484327961749601,0.2297847585805701,47526.8764113726,73.648970661588
19138,42101,1,0.27761820592134334,0.5209011992938907,0.23198522788686723,41789.50871675966,71.97959809675628
19139,42101,1,0.2864939505523409,0.5333958413766478,0.2930547546171021,36767.73295010281,78.94617951985171
19140,42101,1,0.13892221240055563,0.42080697163053593,0.3961616034287155,27241.77085018564,92.29859527118253
19141,42101,1,0.21550099834078573,0.47337140193450644,0.30782666071532533,36414.53432963121,80.1061047525457
19142,42101,1,0.25042194092827,0.5541510976179356,0.25366885850151305,41481.38424368325,85.05259374190211
19143,42101,1,0.3220648190745118,0.5423231612620625,0.274915261463685,41939.56952470687,74.03251971663875
19144,42101,1,0.419542063903626,0.5176393010220903,0.253696735764964,44577.789771144286,65.422602763958
19145,42101,1,0.39646570786352586,0.6251599986871903,0.16232709519934907,62853.60102836783,57.20515241077132
19146,42101,1,0.6477734337751502,0.7116967845492673,0.12507346890795815,88661.74966036082,31.595025929442702
19147,42101,1,0.7042003428851334,0.6977888356779407,0.10778868509429088,94836.69583680533,24.51035724205713
19148,42101,1,0.4285225373945604,0.6308676440681099,0.16871747409306773,69171.58893519358,39.716299500714705
19149,42101,1,0.2360686322485931,0.6014235338512186,0.2351156139415386,50905.6096490806,61.132936053557735
19150,42101,1,0.43133816437578976,0.5542506492611063,0.1171803240243116,62809.98574593085,50.82677086629701
19151,42101,1,0.28787407453493435,0.5435286760299137,0.26558997758565484,48986.819276631926,74.39495211163624
19152,42101,1,0.3471383723738227,0.5753844499408538,0.16876918595532053,57931.85524307826,50.6749436814185
19153,42101,1,0.28955030734390164,0.5693399268974414,0.20675378444818218,50841.84244469121,75.66105260588904
19154,42101,1,0.34251302757359287,0.5994412151963775,0.08420350463093619,78546.75263902219,43.03174402747614
19172,42101,1,0.8723064644852354,0.5325264750378215,0.07369170523317907,118102,8
19301,42029,1,0.7909141686836716,0.5965435528681157,0.04912349555206698,181301.2906539633,10.158397606239333
19310,42029,0.7936323687919742,0.3183617747440273,0.6658815612382234,0.11780982726815362,79457.85987894869,24.274521183981427
19311,42029,1,0.5795382746051033,0.6866526558701117,0.05249410715423329,128251.65760869566,12.119928589484328
19312,42029,1,0.820040899795501,0.6211524811253791,0.04131809834727607,181246.93761776236,9.115390164824905
19316,42029,1,0.4892493398717465,0.7000314762354423,0.0408272898200376,117344,25.5
19317,42045,1,0.7380242147745218,0.5760342804672755,0.017591737341506423,148803.24920088006,9.234899746772387
19318,42029,1,0.33535911602209945,0.7209957726632221,0.03055355859094177,77218,45
19319,42045,1,0.7584036838066002,0.6074882221671213,0.02570340596572879,172474.9137220259,3.4334511189634864
19320,42029,1,0.4627233138935479,0.6424420950690017,0.076412320578056,95013.30472468078,38.536340454091935
19330,42029,0.8557352344519793,0.4555290509456466,0.6206463062929823,0.09069128732542511,89246.69674839158,24.591201530168664
