sex,race,age,time,zip,total,county,urbanicity,college,employment,poverty,income,ADI
male,black,0-17,3,61570,0,17203,0,0.3051426275612696,0.5290096406660824,0.12176242929443289,66391.51393099465,74.04634040710263
male,black,18-34,3,61570,5,17203,0,0.3051426275612696,0.5290096406660824,0.12176242929443289,66391.51393099465,74.04634040710263
male,black,35-64,3,61570,32,17203,0,0.3051426275612696,0.5290096406660824,0.12176242929443289,66391.51393099465,74.04634040710263
male,black,65-74,3,61570,0,17203,0,0.3051426275612696,0.5290096406660824,0.12176242929443289,66391.51393099465,74.04634040710263
male,black,75+,3,61570,0,17203,0,0.3051426275612696,0.5290096406660824,0.12176242929443289,66391.51393099465,74.04634040710263
male,other,0-17,3,61570,26,17203,0,0.3051426275612696,0.5290096406660824,0.12176242929443289,66391.51393099465,74.04634040710263
male,other,18-34,3,61570,5,17203,0,0.3051426275612696,0.5290096406660824,0.12176242929443289,66391.51393099465,74.04634040710263
male,other,35-64,3,61570,31,17203,0,0.3051426275612696,0.5290096406660824,0.12176242929443289,66391.51393099465,74.04634040710263
male,other,65-74,3,61570,25,17203,0,0.3051426275612696,0.5290096406660824,0.12176242929443289,66391.51393099465,74.04634040710263
male,other,75+,3,61570,7,17203,0,0.3051426275612696,0.5290096406660824,0.12176242929443289,66391.51393099465,74.04634040710263
female,white,0-17,3,61570,685,17203,0,0.3051426275612696,0.5290096406660824,0.12176242929443289,66391.51393099465,74.04634040710263
female,white,18-34,3,61570,591,17203,0,0.3051426275612696,0.5290096406660824,0.12176242929443289,66391.51393099465,74.04634040710263
female,white,35-64,3,61570,1240,17203,0,0.3051426275612696,0.5290096406660824,0.12176242929443289,66391.51393099465,74.04634040710263
female,white,65-74,3,61570,379,17203,0,0.3051426275612696,0.5290096406660824,0.12176242929443289,66391.51393099465,74.04634040710263
female,white,75+,3,61570,411,17203,0,0.3051426275612696,0.5290096406660824,0.12176242929443289,66391.51393099465,74.04634040710263
female,black,0-17,3,61570,41,17203,0,0.3051426275612696,0.5290096406660824,0.12176242929443289,66391.51393099465,74.04634040710263
female,black,18-34,3,61570,0,17203,0,0.3051426275612696,0.5290096406660824,0.12176242929443289,66391.51393099465,74.04634040710263
female,black,35-64,3,61570,0,17203,0,0.3051426275612696,0.5290096406660824,0.12176242929443289,66391.51393099465,74.04634040710263
female,black,65-74,3,61570,0,17203,0,0.3051426275612696,0.5290096406660824,0.12176242929443289,66391.51393099465,74.04634040710263
female,black,75+,3,61570,0,17203,0,0.3051426275612696,0.5290096406660824,0.12176242929443289,66391.51393099465,74.04634040710263
female,other,0-17,3,61570,51,17203,0,0.3051426275612696,0.5290096406660824,0.12176242929443289,66391.51393099465,74.04634040710263
female,other,18-34,3,61570,42,17203,0,0.3051426275612696,0.5290096406660824,0.12176242929443289,66391.51393099465,74.04634040710263
female,other,35-64,3,61570,43,17203,0,0.3051426275612696,0.5290096406660824,0.12176242929443289,66391.51393099465,74.04634040710263
female,other,65-74,3,61570,10,17203,0,0.3051426275612696,0.5290096406660824,0.12176242929443289,66391.51393099465,74.04634040710263
female,other,75+,3,61570,1,17203,0,0.3051426275612696,0.5290096406660824,0.12176242929443289,66391.51393099465,74.04634040710263
male,white,0-17,3,61571,5240,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
male,white,18-34,3,61571,3812,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
male,white,35-64,3,61571,8782,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
male,white,65-74,3,61571,1924,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
male,white,75+,3,61571,1790,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
male,black,0-17,3,61571,139,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
male,black,18-34,3,61571,55,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
male,black,35-64,3,61571,34,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
male,black,65-74,3,61571,1,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
male,black,75+,3,61571,0,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
male,other,0-17,3,61571,286,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
male,other,18-34,3,61571,230,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
male,other,35-64,3,61571,174,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
male,other,65-74,3,61571,21,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
male,other,75+,3,61571,12,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
female,white,0-17,3,61571,5599,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
female,white,18-34,3,61571,3948,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
female,white,35-64,3,61571,8617,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
female,white,65-74,3,61571,2479,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
female,white,75+,3,61571,1963,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
female,black,0-17,3,61571,44,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
female,black,18-34,3,61571,96,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
female,black,35-64,3,61571,61,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
female,black,65-74,3,61571,0,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
female,black,75+,3,61571,0,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
female,other,0-17,3,61571,539,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
female,other,18-34,3,61571,340,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
female,other,35-64,3,61571,317,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
female,other,65-74,3,61571,28,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
female,other,75+,3,61571,2,17179,1,0.5109458636494759,0.6226651100733822,0.05034673159279146,86690.81264908776,51.14749031153518
male,white,0-17,3,61572,292,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
male,white,18-34,3,61572,270,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
male,white,35-64,3,61572,500,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
male,white,65-74,3,61572,239,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
male,white,75+,3,61572,122,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
male,black,0-17,3,61572,0,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
male,black,18-34,3,61572,3,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
male,black,35-64,3,61572,3,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
male,black,65-74,3,61572,0,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
male,black,75+,3,61572,0,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
male,other,0-17,3,61572,18,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
male,other,18-34,3,61572,0,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
male,other,35-64,3,61572,6,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
male,other,65-74,3,61572,4,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
male,other,75+,3,61572,0,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
female,white,0-17,3,61572,265,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
female,white,18-34,3,61572,216,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
female,white,35-64,3,61572,514,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
female,white,65-74,3,61572,252,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
female,white,75+,3,61572,137,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
female,black,0-17,3,61572,65,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
female,black,18-34,3,61572,0,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
female,black,35-64,3,61572,0,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
female,black,65-74,3,61572,0,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
female,black,75+,3,61572,0,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
female,other,0-17,3,61572,16,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
female,other,18-34,3,61572,10,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
female,other,35-64,3,61572,4,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
female,other,65-74,3,61572,2,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
female,other,75+,3,61572,0,17095,1,0.2912621359223301,0.5704496788008565,0.09849521203830368,60179,81.25
male,white,0-17,3,61601,0,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
male,white,18-34,3,61601,134,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
male,white,35-64,3,61601,296,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
male,white,65-74,3,61601,45,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
male,white,75+,3,61601,0,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
male,black,0-17,3,61601,269,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
male,black,18-34,3,61601,112,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
male,black,35-64,3,61601,103,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
male,black,65-74,3,61601,67,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
male,black,75+,3,61601,10,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
male,other,0-17,3,61601,0,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
male,other,18-34,3,61601,0,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
male,other,35-64,3,61601,0,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
male,other,65-74,3,61601,0,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
male,other,75+,3,61601,0,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
female,white,0-17,3,61601,18,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
female,white,18-34,3,61601,103,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
female,white,35-64,3,61601,114,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
female,white,65-74,3,61601,31,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
female,white,75+,3,61601,50,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
female,black,0-17,3,61601,559,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
female,black,18-34,3,61601,295,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
female,black,35-64,3,61601,201,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
female,black,65-74,3,61601,94,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
female,black,75+,3,61601,59,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
female,other,0-17,3,61601,42,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
female,other,18-34,3,61601,0,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
female,other,35-64,3,61601,2,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
female,other,65-74,3,61601,8,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
female,other,75+,3,61601,9,17143,1,0.1091703056768559,0.4649971542401821,0.522342064714946,16997,89
male,white,0-17,4,61563,282,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
male,white,18-34,4,61563,122,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
male,white,35-64,4,61563,589,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
male,white,65-74,4,61563,176,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
male,white,75+,4,61563,83,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
male,black,0-17,4,61563,1,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
male,black,18-34,4,61563,0,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
male,black,35-64,4,61563,0,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
male,black,65-74,4,61563,0,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
male,black,75+,4,61563,0,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
male,other,0-17,4,61563,0,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
male,other,18-34,4,61563,0,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
male,other,35-64,4,61563,3,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
male,other,65-74,4,61563,3,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
male,other,75+,4,61563,1,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
female,white,0-17,4,61563,133,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
female,white,18-34,4,61563,265,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
female,white,35-64,4,61563,514,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
female,white,65-74,4,61563,114,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
female,white,75+,4,61563,70,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
female,black,0-17,4,61563,0,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
female,black,18-34,4,61563,0,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
female,black,35-64,4,61563,0,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
female,black,65-74,4,61563,0,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
female,black,75+,4,61563,0,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
female,other,0-17,4,61563,6,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
female,other,18-34,4,61563,0,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
female,other,35-64,4,61563,3,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
female,other,65-74,4,61563,4,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
female,other,75+,4,61563,0,17057,1,0.2630372492836676,0.5413306451612904,0.13172384582803898,56204,76.66666666666667
male,white,0-17,4,61564,722,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
male,white,18-34,4,61564,500,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
male,white,35-64,4,61564,1265,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
male,white,65-74,4,61564,233,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
male,white,75+,4,61564,85,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
male,black,0-17,4,61564,0,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
male,black,18-34,4,61564,184,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
male,black,35-64,4,61564,286,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
male,black,65-74,4,61564,0,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
male,black,75+,4,61564,0,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
male,other,0-17,4,61564,28,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
male,other,18-34,4,61564,66,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
male,other,35-64,4,61564,47,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
male,other,65-74,4,61564,0,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
male,other,75+,4,61564,0,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
female,white,0-17,4,61564,429,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
female,white,18-34,4,61564,493,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
female,white,35-64,4,61564,756,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
female,white,65-74,4,61564,199,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
female,white,75+,4,61564,150,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
female,black,0-17,4,61564,0,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
female,black,18-34,4,61564,10,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
female,black,35-64,4,61564,25,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
female,black,65-74,4,61564,0,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
female,black,75+,4,61564,0,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
female,other,0-17,4,61564,0,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
female,other,18-34,4,61564,9,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
female,other,35-64,4,61564,16,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
female,other,65-74,4,61564,0,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
female,other,75+,4,61564,0,17179,1,0.20502612590196567,0.44256756756756754,0.09422709923664122,68170,68
male,white,0-17,4,61565,611,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
male,white,18-34,4,61565,384,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
male,white,35-64,4,61565,1193,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
male,white,65-74,4,61565,425,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
male,white,75+,4,61565,171,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
male,black,0-17,4,61565,0,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
male,black,18-34,4,61565,0,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
male,black,35-64,4,61565,0,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
male,black,65-74,4,61565,0,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
male,black,75+,4,61565,0,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
male,other,0-17,4,61565,46,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
male,other,18-34,4,61565,2,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
male,other,35-64,4,61565,14,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
male,other,65-74,4,61565,11,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
male,other,75+,4,61565,0,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
female,white,0-17,4,61565,541,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
female,white,18-34,4,61565,396,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
female,white,35-64,4,61565,1015,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
female,white,65-74,4,61565,368,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
female,white,75+,4,61565,175,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
female,black,0-17,4,61565,0,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
female,black,18-34,4,61565,0,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
female,black,35-64,4,61565,0,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
female,black,65-74,4,61565,0,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
female,black,75+,4,61565,0,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
female,other,0-17,4,61565,46,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
female,other,18-34,4,61565,3,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
female,other,35-64,4,61565,41,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
female,other,65-74,4,61565,10,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
female,other,75+,4,61565,0,17123,0.6184886280264124,0.4291549655348481,0.5794907088781831,0.05881271825032163,94951.15700660308,46.72853998532649
male,white,0-17,4,61567,407,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
male,white,18-34,4,61567,354,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
male,white,35-64,4,61567,845,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
male,white,65-74,4,61567,351,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
male,white,75+,4,61567,150,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
male,black,0-17,4,61567,12,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
male,black,18-34,4,61567,1,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
male,black,35-64,4,61567,0,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
male,black,65-74,4,61567,0,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
male,black,75+,4,61567,0,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
male,other,0-17,4,61567,29,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
male,other,18-34,4,61567,14,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
male,other,35-64,4,61567,26,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
male,other,65-74,4,61567,3,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
male,other,75+,4,61567,0,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
female,white,0-17,4,61567,554,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
female,white,18-34,4,61567,306,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
female,white,35-64,4,61567,802,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
female,white,65-74,4,61567,300,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
female,white,75+,4,61567,230,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
female,black,0-17,4,61567,0,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
female,black,18-34,4,61567,2,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
female,black,35-64,4,61567,0,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
female,black,65-74,4,61567,0,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
female,black,75+,4,61567,0,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
female,other,0-17,4,61567,27,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
female,other,18-34,4,61567,15,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
female,other,35-64,4,61567,25,17125,0.3994626063591581,0.2724701445631678,0.5372177306941734,0.10986547085201794,61255.19122257053,79.19659650694135
